Time,HEATSYS1:CORE_BOTTOM VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_MID VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_TOP VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_BOT WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_MID WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_TOP WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CAV_BAS HEATING COIL:Design Water Volume Flow Rate [m3/s]
00:10:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
00:20:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
00:30:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
00:40:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
00:50:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:00:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:10:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:20:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:30:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:40:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
01:50:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:00:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:10:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:20:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:30:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:40:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
02:50:00,2.691799E-04,4.575604E-03,3.526315E-04,6.433306E-05,4.323498E-05,5.516817E-05,7.542426E-05,4.279969E-04,3.011250E-04,4.279411E-04,3.261252E-04,4.125579E-05,2.813799E-05,4.122238E-05,3.032184E-05,1.562347E-04,3.846190E-04,2.374344E-05,2.283726E-03
