Time,HEATSYS1:CORE_BOTTOM VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_MID VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_TOP VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_BOT WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_MID WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_TOP WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CAV_BAS HEATING COIL:Design Water Volume Flow Rate [m3/s]
00:10:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
00:20:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
00:30:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
00:40:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
00:50:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
01:00:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
01:10:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
01:20:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
01:30:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
01:40:00,3.044333E-04,4.922678E-03,3.717908E-04,6.736502E-05,4.493518E-05,5.742728E-05,7.842966E-05,4.406704E-04,3.089811E-04,4.405769E-04,3.348496E-04,4.228144E-05,2.877636E-05,4.224723E-05,3.100691E-05,1.700103E-04,2.531022E-04,1.694484E-05,2.661298E-03
