Time,HEATSYS1:CORE_BOTTOM VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_MID VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_TOP VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_BOT WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_MID WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_TOP WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CAV_BAS HEATING COIL:Design Water Volume Flow Rate [m3/s]
00:10:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
00:20:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
00:30:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
00:40:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
00:50:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:00:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:10:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:20:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:30:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:40:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
01:50:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:00:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:10:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:20:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:30:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:40:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
02:50:00,2.588414E-04,4.473754E-03,3.470164E-04,6.344390E-05,4.273622E-05,5.450568E-05,7.454283E-05,4.242803E-04,2.988207E-04,4.242353E-04,3.235661E-04,4.095507E-05,2.795081E-05,4.092189E-05,3.012094E-05,1.521967E-04,4.232059E-04,2.573623E-05,2.172921E-03
