Time,HEATSYS1:CORE_BOTTOM VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_MID VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_TOP VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_BOT WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_MID WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_TOP WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CAV_BAS HEATING COIL:Design Water Volume Flow Rate [m3/s]
00:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
00:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
00:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
00:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
00:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
01:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
02:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
03:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
04:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
05:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
05:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
05:20:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
05:30:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.263806E-05,2.899826E-05,4.260357E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.458015E-05,2.792523E-03
05:40:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,4.964126E-05,3.507924E-05,4.960011E-05,3.124506E-05,1.748031E-04,2.073511E-04,1.518083E-05,2.792523E-03
05:50:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.117129E-04,4.449716E-04,3.378829E-04,5.874236E-05,4.140893E-05,5.869373E-05,3.736524E-05,1.748031E-04,2.073511E-04,1.607974E-05,2.792523E-03
06:00:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,4.450781E-04,3.119272E-04,4.449716E-04,3.378829E-04,6.775748E-05,4.765873E-05,6.770145E-05,4.374668E-05,1.748031E-04,2.073593E-04,1.697811E-05,2.792523E-03
06:10:00,3.166972E-04,5.043442E-03,3.784558E-04,6.841936E-05,4.552622E-05,5.821281E-05,7.947466E-05,6.815215E-04,4.945334E-04,6.813456E-04,4.521867E-04,9.656396E-05,6.751481E-05,9.648440E-05,6.423853E-05,1.748031E-04,2.379094E-04,1.984814E-05,2.792523E-03
