Time,VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.564977E+00,6.711112E+04,8.204868E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.144156E+01,6.123433E+05,7.597792E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.389392E+00,6.465859E+04,7.966062E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,8.544412E+03,1.405239E+00,2.986379E+04,3.797690E+04,3.962172E-01,1.341739E+04,5.859034E+00,7.536096E+04,7.539875E+04,3.962172E-01,2.409159E+03,2.556429E+01,3.675353E+05,3.747989E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.112931E+02,5.598606E-01,8.116343E+03,8.336981E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.112931E+03,5.311119E+00,7.706126E+04,7.921432E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.112931E+02,5.335407E-01,7.740783E+03,7.956536E+03
00:20:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.585439E+00,6.716524E+04,8.201085E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.182203E+01,6.153402E+05,7.624441E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.430440E+00,6.500021E+04,7.994991E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,8.681382E+03,1.405239E+00,2.972682E+04,3.783706E+04,3.962172E-01,1.341739E+04,5.858869E+00,7.535862E+04,7.539637E+04,3.962172E-01,2.447778E+03,2.556272E+01,3.674742E+05,3.744644E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.130772E+02,5.609374E-01,8.129925E+03,8.341103E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.130772E+03,5.322410E+00,7.720454E+04,7.926519E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.130772E+02,5.346984E-01,7.755519E+03,7.962019E+03
00:30:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.601395E+00,6.715641E+04,8.188926E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.215111E+01,6.176192E+05,7.641587E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.465550E+00,6.525889E+04,8.012995E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,8.818353E+03,1.405239E+00,2.958985E+04,3.769718E+04,3.962172E-01,1.341739E+04,5.858693E+00,7.535610E+04,7.539383E+04,3.962172E-01,2.486398E+03,2.556107E+01,3.674122E+05,3.743097E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.148613E+02,5.618064E-01,8.140548E+03,8.345864E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.148613E+03,5.331995E+00,7.732355E+04,7.932514E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.148613E+02,5.356824E-01,7.767783E+03,7.968389E+03
00:40:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.613757E+00,6.709740E+04,8.172197E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.243625E+01,6.192846E+05,7.652078E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.495493E+00,6.544542E+04,8.023464E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,8.955323E+03,1.405239E+00,2.945287E+04,3.755734E+04,3.962172E-01,1.341739E+04,5.858508E+00,7.535345E+04,7.539114E+04,3.962172E-01,2.525018E+03,2.555933E+01,3.673495E+05,3.742610E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.166454E+02,5.625016E-01,8.148698E+03,8.353386E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.166454E+03,5.340109E+00,7.742163E+04,7.941585E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.166454E+02,5.365148E-01,7.777892E+03,7.977777E+03
00:50:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.623227E+00,6.699800E+04,8.152873E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.268345E+01,6.204201E+05,7.657617E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.520915E+00,6.556880E+04,8.028346E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.092294E+03,1.405239E+00,2.931590E+04,3.741746E+04,3.962172E-01,1.341739E+04,5.858314E+00,7.535069E+04,7.538835E+04,3.962172E-01,2.563638E+03,2.555755E+01,3.672863E+05,3.742070E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.184294E+02,5.630522E-01,8.154788E+03,8.360293E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.184294E+03,5.346959E+00,7.750171E+04,7.950411E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.184294E+02,5.372157E-01,7.786126E+03,7.986834E+03
01:00:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.630418E+00,6.686676E+04,8.131862E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.289859E+01,6.211080E+05,7.659261E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.542472E+00,6.563821E+04,8.028772E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.229264E+03,1.405239E+00,2.917893E+04,3.727763E+04,3.962172E-01,1.341739E+04,5.858114E+00,7.534784E+04,7.538545E+04,3.962172E-01,2.602258E+03,2.555572E+01,3.672226E+05,3.741399E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.202135E+02,5.634841E-01,8.159185E+03,8.365013E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.202135E+03,5.352737E+00,7.756649E+04,7.957270E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.202135E+02,5.378038E-01,7.792751E+03,7.993839E+03
01:10:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.649620E+00,6.698053E+04,8.137494E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.322476E+01,6.241190E+05,7.685920E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.572522E+00,6.590348E+04,8.050635E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.320578E+03,1.405239E+00,2.908762E+04,3.718439E+04,3.962172E-01,1.341739E+04,5.857825E+00,7.534371E+04,7.538127E+04,3.962172E-01,2.628004E+03,2.555641E+01,3.672078E+05,3.741228E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.214029E+02,5.639605E-01,8.164810E+03,8.370595E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.214029E+03,5.359013E+00,7.764434E+04,7.965053E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.214029E+02,5.384074E-01,7.800193E+03,8.001273E+03
01:20:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.667761E+00,6.707947E+04,8.142480E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.353074E+01,6.268481E+05,7.710059E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.600011E+00,6.613300E+04,8.069467E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.411891E+03,1.405239E+00,2.899631E+04,3.709115E+04,3.962172E-01,1.341739E+04,5.857530E+00,7.533951E+04,7.537702E+04,3.962172E-01,2.653751E+03,2.555713E+01,3.671935E+05,3.741083E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.225923E+02,5.643616E-01,8.169362E+03,8.375098E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.225923E+03,5.364557E+00,7.771173E+04,7.971765E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.225923E+02,5.389319E-01,7.806506E+03,8.007554E+03
01:30:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.684860E+00,6.716387E+04,8.146678E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.381705E+01,6.293026E+05,7.731704E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.625042E+00,6.632816E+04,8.085309E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.503205E+03,1.405239E+00,2.890499E+04,3.699791E+04,3.962172E-01,1.341739E+04,5.857232E+00,7.533525E+04,7.537271E+04,3.962172E-01,2.679497E+03,2.555785E+01,3.671789E+05,3.740937E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.237817E+02,5.647009E-01,8.173026E+03,8.378793E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.237817E+03,5.369472E+00,7.777010E+04,7.977656E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.237817E+02,5.393877E-01,7.811832E+03,8.012929E+03
01:40:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.701012E+00,6.723503E+04,8.150113E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.408460E+01,6.314948E+05,7.750961E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.647815E+00,6.649180E+04,8.098393E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.594518E+03,1.405239E+00,2.881368E+04,3.690467E+04,3.962172E-01,1.341739E+04,5.856930E+00,7.533094E+04,7.536834E+04,3.962172E-01,2.705244E+03,2.555858E+01,3.671642E+05,3.740788E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.249711E+02,5.649893E-01,8.175957E+03,8.381775E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.249711E+03,5.373844E+00,7.782062E+04,7.982786E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.249711E+02,5.397839E-01,7.816301E+03,8.017468E+03
01:50:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.716404E+00,6.729556E+04,8.152977E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.433585E+01,6.334594E+05,7.768177E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.668625E+00,6.662800E+04,8.109100E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.685832E+03,1.405239E+00,2.872237E+04,3.681143E+04,3.962172E-01,1.341739E+04,5.856625E+00,7.532659E+04,7.536393E+04,3.962172E-01,2.730990E+03,2.555931E+01,3.671494E+05,3.740636E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.261604E+02,5.652359E-01,8.178287E+03,8.384137E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.261604E+03,5.377745E+00,7.786442E+04,7.987225E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.261604E+02,5.401284E-01,7.820029E+03,8.021247E+03
02:00:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.731189E+00,6.734762E+04,8.155425E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.457289E+01,6.352255E+05,7.783645E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.687713E+00,6.674015E+04,8.117744E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.777146E+03,1.405239E+00,2.863105E+04,3.671819E+04,3.962172E-01,1.341739E+04,5.856317E+00,7.532219E+04,7.535948E+04,3.962172E-01,2.756737E+03,2.556005E+01,3.671345E+05,3.740484E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.273498E+02,5.654480E-01,8.180126E+03,8.385993E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.273498E+03,5.381242E+00,7.790242E+04,7.991068E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.273498E+02,5.404280E-01,7.823114E+03,8.024366E+03
02:10:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.745382E+00,6.743001E+04,8.161358E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.479615E+01,6.371854E+05,7.801349E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.705154E+00,6.686792E+04,8.128330E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.845631E+03,1.405239E+00,2.856257E+04,3.664828E+04,3.962172E-01,1.341739E+04,5.856006E+00,7.531776E+04,7.535499E+04,3.962172E-01,2.776047E+03,2.556079E+01,3.671260E+05,3.740397E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.282419E+02,5.656319E-01,8.181858E+03,8.387742E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.282419E+03,5.384387E+00,7.793838E+04,7.994705E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.282419E+02,5.406884E-01,7.825939E+03,8.027221E+03
02:20:00,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.759066E+00,6.750529E+04,8.166896E+04,1.783152E+01,1.164680E+05,1.783152E+01,0.000000E+00,0.000000E+00,1.783152E+01,0.000000E+00,3.500694E+01,6.389710E+05,7.817507E+05,1.783152E+00,1.164680E+04,1.783152E+00,0.000000E+00,0.000000E+00,1.783152E+00,0.000000E+00,3.721117E+00,6.697504E+04,8.137114E+04,1.405239E+00,4.758663E+04,1.405239E+00,0.000000E+00,0.000000E+00,1.405239E+00,9.914116E+03,1.405239E+00,2.849408E+04,3.657831E+04,3.962172E-01,1.341739E+04,5.855694E+00,7.531330E+04,7.535048E+04,3.962172E-01,2.795357E+03,2.556153E+01,3.671174E+05,3.740309E+05,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.291339E+02,5.657925E-01,8.183258E+03,8.389155E+03,1.830359E-01,6.198280E+03,1.830359E-01,0.000000E+00,0.000000E+00,1.830359E-01,1.291339E+03,5.387227E+00,7.796998E+04,7.997901E+04,1.830359E-02,6.198280E+02,1.830359E-02,0.000000E+00,0.000000E+00,1.830359E-02,1.291339E+02,5.409146E-01,7.828275E+03,8.029583E+03
