Time,HEATSYS1:CORE_BOTTOM VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_MID VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CORE_TOP VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_BOT WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_MID WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:VAV_TOP WITH REHEAT HEATING COIL:Design Water Volume Flow Rate [m3/s],HEATSYS1:CAV_BAS HEATING COIL:Design Water Volume Flow Rate [m3/s]
00:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
00:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
00:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
00:40:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
00:50:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:00:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:40:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
01:50:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:00:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:40:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
02:50:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:00:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:40:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
03:50:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:00:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:40:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
04:50:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
05:00:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
05:10:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
05:20:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
05:30:00,3.118138E-04,4.995357E-03,3.758004E-04,6.799944E-05,4.529085E-05,5.789995E-05,7.905843E-05,4.433225E-04,3.106248E-04,4.432212E-04,3.366747E-04,4.249599E-05,2.890984E-05,4.246160E-05,3.115019E-05,1.728942E-04,2.255699E-04,1.552223E-05,2.740294E-03
